11.2359550561798,1.68539325842697,5.89887640449438,6.46067415730337,4.7752808988764,4.7752808988764,2.52808988764045,2.24719101123596,0.842696629213483,14.0449438202247,2.80898876404494,2.80898876404494,7.02247191011236,1.96629213483146,10.1123595505618,5.89887640449438,5.61797752808989,3.93258426966292,1.12359550561798,4.21348314606742
4.44444444444444,0,8.88888888888889,6.66666666666667,2.96296296296296,5.18518518518519,0.740740740740741,8.88888888888889,10.3703703703704,12.5925925925926,4.44444444444444,4.44444444444444,4.44444444444444,6.66666666666667,2.22222222222222,8.14814814814815,0.740740740740741,4.44444444444444,0,3.7037037037037
9.6551724137931,0.689655172413793,4.82758620689655,12.4137931034483,3.44827586206897,8.27586206896552,2.06896551724138,6.20689655172414,5.51724137931035,10.3448275862069,0.689655172413793,2.75862068965517,2.75862068965517,2.75862068965517,6.20689655172414,2.75862068965517,6.20689655172414,9.6551724137931,0,2.75862068965517
3.41463414634146,0.48780487804878,8.29268292682927,2.4390243902439,3.90243902439024,6.82926829268293,1.46341463414634,7.31707317073171,7.80487804878049,10.2439024390244,0.975609756097561,10.7317073170732,4.39024390243902,1.46341463414634,4.39024390243902,4.8780487804878,4.8780487804878,4.8780487804878,1.95121951219512,9.26829268292683
12.4183006535948,1.30718954248366,9.15032679738562,9.80392156862745,4.57516339869281,5.88235294117647,0.65359477124183,4.57516339869281,5.88235294117647,9.80392156862745,0.65359477124183,2.61437908496732,2.61437908496732,1.96078431372549,8.49673202614379,1.96078431372549,5.22875816993464,7.18954248366013,1.30718954248366,3.92156862745098
8.22784810126582,1.89873417721519,3.16455696202532,6.9620253164557,3.79746835443038,7.59493670886076,0.632911392405063,5.69620253164557,5.69620253164557,12.6582278481013,3.16455696202532,4.43037974683544,3.79746835443038,3.16455696202532,5.69620253164557,6.32911392405063,6.9620253164557,6.9620253164557,0.632911392405063,2.53164556962025
16.1904761904762,0.952380952380952,3.80952380952381,12.3809523809524,5.71428571428571,3.80952380952381,1.9047619047619,3.80952380952381,1.9047619047619,10.4761904761905,2.85714285714286,4.76190476190476,2.85714285714286,5.71428571428571,4.76190476190476,4.76190476190476,3.80952380952381,7.61904761904762,0.952380952380952,0.952380952380952
11.1111111111111,1.11111111111111,4.44444444444444,7.77777777777778,5.55555555555556,3.33333333333333,4.44444444444444,1.11111111111111,7.77777777777778,11.1111111111111,4.44444444444444,4.44444444444444,3.33333333333333,4.44444444444444,3.33333333333333,3.33333333333333,6.66666666666667,6.66666666666667,2.22222222222222,3.33333333333333
17.6470588235294,0,2.61437908496732,8.49673202614379,1.30718954248366,1.96078431372549,3.92156862745098,3.92156862745098,5.22875816993464,11.1111111111111,0,9.15032679738562,1.96078431372549,11.7647058823529,0.65359477124183,6.5359477124183,7.84313725490196,4.57516339869281,1.30718954248366,0
11.1111111111111,1.23456790123457,6.17283950617284,2.46913580246914,3.7037037037037,3.7037037037037,2.46913580246914,4.93827160493827,1.23456790123457,16.0493827160494,3.7037037037037,4.93827160493827,0,7.40740740740741,12.3456790123457,4.93827160493827,3.7037037037037,4.93827160493827,1.23456790123457,3.7037037037037
